sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,0,L0_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'cat' is paired with 'umbrella'.,"I've taken note of the word pair ""cat"" and ""umbrella"" for the study phase. I'll recall it during the test phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,1,L0_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'moon' is paired with 'pencil'.,"I've taken note of the word pair ""moon"" and ""pencil"" for the study phase. I now have two pairs to remember: ""cat"" and ""umbrella"", and ""moon"" and ""pencil"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,2,L0_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'tree' is paired with 'sock'.,"I've taken note of the word pair ""tree"" and ""sock"" for the study phase. I now have three pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", and ""tree"" and ""sock"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,3,L25_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'lion' is paired with 'tiger'.,"I've taken note of the word pair ""lion"" and ""tiger"" for the study phase. I now have four pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", and ""lion"" and ""tiger"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,4,L25_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'rose' is paired with 'daisy'.,"I've taken note of the word pair ""rose"" and ""daisy"" for the study phase. I now have five pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", and ""rose"" and ""daisy"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,5,L25_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'oak' is paired with 'pine'.,"I've taken note of the word pair ""oak"" and ""pine"" for the study phase. I now have six pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", ""rose"" and ""daisy"", and ""oak"" and ""pine"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,6,L50_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'bee' is paired with 'honey'.,"I've taken note of the word pair ""bee"" and ""honey"" for the study phase. I now have seven pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", ""rose"" and ""daisy"", ""oak"" and ""pine"", and ""bee"" and ""honey"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,7,L50_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'fire' is paired with 'smoke'.,"I've taken note of the word pair ""fire"" and ""smoke"" for the study phase. I now have eight pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", ""rose"" and ""daisy"", ""oak"" and ""pine"", ""bee"" and ""honey"", and ""fire"" and ""smoke"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,8,L50_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'pen' is paired with 'ink'.,"I've taken note of the word pair ""pen"" and ""ink"" for the study phase. I now have nine pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", ""rose"" and ""daisy"", ""oak"" and ""pine"", ""bee"" and ""honey"", ""fire"" and ""smoke"", and ""pen"" and ""ink"".",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_episodic_chain,no,0,pal_subset_block,episodic,task,20260820T11-51-43pal_episodic_chainConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_episodic_chain,9,L75_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'salt' is paired with 'pepper'.,"I've taken note of the word pair ""salt"" and ""pepper"" for the study phase. I now have ten pairs to remember: ""cat"" and ""umbrella"", ""moon"" and ""pencil"", ""tree"" and ""sock"", ""lion"" and ""tiger"", ""rose"" and ""daisy"", ""oak"" and ""pine"", ""bee"" and ""honey"", ""fire"" and ""smoke"", ""pen"" and ""ink"", and ""salt"" and ""pepper"".",,,
