sim_idx,model,family,memory,memory_k,projectname,cogtype,parser,taskname,tasktype,chain_type,trace_id,tunnel_id,trial_idx,trcode,context_item,stimulus,pred_resp_raw,fb_response,resp_recalled_word,resp_confidence
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,0,L0_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'cat' is paired with 'umbrella'.,"I've taken note of the word pair ""cat"" and ""umbrella"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,1,L0_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'moon' is paired with 'pencil'.,"I've taken note of the word pair ""moon"" and ""pencil"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,2,L0_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'tree' is paired with 'sock'.,"I've taken note of the word pair ""tree"" and ""sock"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,3,L25_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'lion' is paired with 'tiger'.,"I've taken note of the word pair ""lion"" and ""tiger"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,4,L25_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'rose' is paired with 'daisy'.,"I've taken note of the word pair ""rose"" and ""daisy"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,5,L25_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'oak' is paired with 'pine'.,"I've taken note of the word pair ""oak"" and ""pine"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,6,L50_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'bee' is paired with 'honey'.,"I've taken note of the word pair ""bee"" and ""honey"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,7,L50_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'fire' is paired with 'smoke'.,"I've taken note of the word pair ""fire"" and ""smoke"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,8,L50_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'pen' is paired with 'ink'.,"I've taken note of the word pair ""pen"" and ""ink"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,9,L75_enc_01,"",STUDY PHASE — Please remember this word pair: the word 'salt' is paired with 'pepper'.,"I've taken note of the word pair ""salt"" and ""pepper"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,10,L75_enc_02,"",STUDY PHASE — Please remember this word pair: the word 'bread' is paired with 'butter'.,"I've taken note of the word pair ""bread"" and ""butter"" during the study phase.",,,
0,meta-llama/llama-3.1-8b-instruct,openrouter,Convo,-1,pal_feedback_reward,no,0,pal_subset_block,episodic,task,20260820T11-53-33pal_feedback_rewardConvopal_subset_block0,sidx-[0]-model-meta-llama/llama-3.1-8b-instruct-family-openrouter-memory-Convo-pal_feedback_reward,11,L75_enc_03,"",STUDY PHASE — Please remember this word pair: the word 'black' is paired with 'white'.,"I've taken note of the word pair ""black"" and ""white"" during the study phase.",,,
